Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
748,2-STORY 1945-,RM,65.0,11700,Pave,Pave,1,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,4,3,Stone,3,2,0,1,0,1,0,1240,1240,GasW,3,0,5,1320,1320,0,2640,0,0,1,1,4,1,4,8,0,1,4,Detchd,1950.0,1,4,864,3,3,0,181,0,386,0,0,0,0,0,,0,May,2009,WD,Normal,265979
749,1-STORY 1946+,RL,59.0,10593,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,0,6,919,1,0,801,1720,GasA,5,1,5,1720,0,0,1720,1,0,2,0,3,1,4,7,0,1,3,Attchd,1996.0,3,2,527,3,3,2,240,56,154,0,0,0,0,0,,0,Mar,2010,WD,Normal,260400
750,1-1/2 STORY FIN,RL,50.0,8405,Pave,,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,WdShing,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,Wall,3,0,3,1088,441,0,1529,0,0,2,0,4,1,3,9,3,0,0,Detchd,1945.0,1,1,240,3,3,0,92,0,185,0,0,0,0,0,,0,Apr,2009,WD,Normal,98000
751,1-1/2 STORY FIN,RM,55.0,8800,Pave,Grvl,0,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,0,1,0,1,0,576,576,GasA,4,1,5,792,348,0,1140,0,0,1,0,3,1,3,7,2,0,0,,1910.0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,,0,June,2010,WD,Normal,96500
752,2-STORY 1946+,RL,,7750,Pave,,0,Lvl,3,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,660,660,GasA,5,1,5,660,660,0,1320,0,0,2,1,3,1,4,6,0,0,0,Attchd,2003.0,3,2,400,3,3,2,0,48,0,0,0,0,0,0,,0,Aug,2007,WD,Normal,162000
753,1-STORY 1946+,RL,79.0,9236,Pave,,1,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,3,6,1200,1,0,279,1479,GasA,5,1,5,1494,0,0,1494,1,0,2,0,3,1,4,6,0,0,0,Attchd,1997.0,2,2,576,3,3,2,168,27,0,0,0,0,0,0,,0,July,2006,WD,Normal,217000
754,2-STORY 1946+,RL,80.0,10240,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,1,1,0,1,0,1030,1030,GasA,4,1,5,1038,1060,0,2098,0,0,2,1,3,1,5,8,0,1,4,Attchd,2005.0,2,3,878,3,3,2,192,52,0,0,0,0,0,0,,0,Mar,2006,WD,Normal,275500
755,1-STORY 1946+,RL,61.0,7930,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,6,439,3,472,115,1026,GasA,4,1,5,1026,0,0,1026,1,0,1,0,3,1,4,5,0,0,0,Detchd,1969.0,2,2,440,3,3,2,171,48,0,0,0,0,0,0,,0,July,2009,WD,Normal,156000
756,2-STORY PUD 1946+,FV,34.0,3230,Pave,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3,3,PConc,4,3,0,6,381,1,0,348,729,GasA,4,1,5,742,729,0,1471,0,0,2,1,3,1,3,6,0,0,0,Detchd,1999.0,1,2,440,3,3,2,0,24,0,0,0,0,0,0,,0,Mar,2009,WD,Normal,172500
757,2-STORY 1946+,RL,68.0,10769,Pave,,1,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,20,1,0,846,866,GasA,5,1,5,866,902,0,1768,0,0,2,1,3,1,4,7,0,0,0,Attchd,2007.0,2,2,578,3,3,2,144,105,0,0,0,0,0,0,,0,Apr,2009,WD,Normal,212000
758,2-STORY 1946+,RL,,11616,Pave,,1,Lvl,3,CulDSac,0,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,3,3,CBlock,3,3,1,3,438,1,0,234,672,GasA,3,1,5,672,714,0,1386,0,0,2,1,3,1,3,6,0,1,3,Attchd,1978.0,3,2,440,3,3,2,335,0,0,0,0,0,0,4,,0,Apr,2010,WD,Abnorml,158900
759,2-STORY PUD 1946+,FV,24.0,2280,Pave,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,3,3,PConc,4,3,0,5,549,1,0,195,744,GasA,4,1,5,757,744,0,1501,0,0,2,1,3,1,3,6,0,0,0,Detchd,1999.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,,0,Aug,2008,WD,Normal,179400
760,2-STORY 1946+,RL,65.0,12257,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,2,2,56,5,64,1198,1318,GasA,5,1,5,1328,1203,0,2531,0,0,2,1,4,1,4,9,0,1,3,Attchd,1995.0,2,3,752,3,3,2,222,98,0,0,0,0,0,0,,0,Nov,2007,WD,Normal,290000
761,1-STORY 1946+,RL,70.0,9100,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,612,1,0,252,864,GasA,5,1,5,864,0,0,864,0,0,1,0,2,1,3,5,0,0,0,Detchd,2008.0,1,1,300,5,5,2,0,0,0,0,0,0,0,0,Shed,450,Oct,2009,WD,Normal,127500
762,1-STORY 1945-,RM,60.0,6911,Pave,,0,Lvl,3,FR2,0,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,2,405,1,0,740,1145,GasA,3,1,5,1301,0,0,1301,0,0,1,0,2,1,2,5,1,0,0,Detchd,1965.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,,0,Oct,2009,WD,Normal,100000
763,2-STORY 1946+,FV,72.0,8640,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,24,1,0,732,756,GasA,5,1,5,764,783,0,1547,0,0,2,1,3,1,4,7,0,0,0,Attchd,2009.0,1,2,614,3,3,2,169,45,0,0,0,0,0,0,,0,June,2010,Con,Normal,215200
764,2-STORY 1946+,RL,82.0,9430,Pave,,0,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,1,6,1163,1,0,89,1252,GasA,5,1,5,1268,1097,0,2365,1,0,2,1,3,1,4,8,0,1,4,Attchd,1999.0,2,3,856,3,3,2,0,128,0,0,180,0,0,0,,0,July,2009,WD,Normal,337000
765,1-STORY PUD 1946+,RL,30.0,9549,Pave,,1,Lvl,3,CulDSac,0,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,PConc,4,4,2,2,437,6,1057,0,1494,GasA,5,1,5,1494,0,0,1494,1,0,1,1,2,1,5,6,0,1,4,Attchd,1995.0,3,2,481,3,3,2,0,30,0,0,216,0,0,0,,0,Apr,2006,WD,Normal,270000
766,1-STORY 1946+,RL,75.0,14587,Pave,,1,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4,3,PConc,4,3,0,1,0,1,0,1498,1498,GasA,5,1,5,1506,0,0,1506,0,0,2,0,2,1,5,6,0,1,4,Attchd,2008.0,3,2,592,3,3,2,0,174,0,0,0,0,0,0,,0,Aug,2008,New,Partial,264132
767,2-STORY 1946+,RL,80.0,10421,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,3,3,CBlock,4,3,0,6,394,1,0,586,980,GasA,3,1,5,980,734,0,1714,0,0,2,1,3,1,3,7,0,1,3,Attchd,1988.0,1,2,496,3,3,2,228,66,156,0,0,0,0,3,Shed,500,Mar,2010,WD,Normal,196500
768,1-1/2 STORY FIN,RL,75.0,12508,Pave,,1,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,5,660,1,0,323,983,GasA,5,1,5,983,767,0,1750,1,0,2,0,4,1,3,7,3,0,0,Attchd,1989.0,1,1,423,3,3,2,245,0,156,0,0,0,0,0,Shed,1300,July,2008,WD,Normal,160000
769,1-STORY 1946+,RL,70.0,9100,Pave,,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,24,1,0,1836,1860,GasA,5,1,5,1836,0,0,1836,0,0,2,0,3,1,4,8,0,1,4,Attchd,2004.0,3,2,484,3,3,2,120,33,0,0,0,0,0,0,,0,Oct,2006,WD,Normal,216837
770,2-STORY 1946+,RL,47.0,53504,Pave,,2,HLS,3,CulDSac,1,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,WdShing,BrkFace,603.0,5,3,PConc,4,3,3,5,1416,1,0,234,1650,GasA,5,1,5,1690,1589,0,3279,1,0,3,1,4,1,5,12,3,1,4,BuiltIn,2003.0,3,3,841,3,3,2,503,36,0,0,210,0,0,0,,0,June,2010,WD,Normal,538000
771,SPLIT FOYER,RL,,7252,Pave,,1,Lvl,3,CulDSac,0,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,2,6,685,1,0,173,858,GasA,3,1,5,858,0,0,858,1,0,1,0,2,1,3,5,0,0,0,Detchd,1983.0,1,2,576,3,3,2,120,0,0,0,0,0,0,0,,0,Apr,2009,WD,Normal,134900
772,1-STORY 1946+,RL,67.0,8877,Pave,,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,0,2,836,1,0,0,836,GasA,3,1,3,1220,0,0,1220,0,0,1,0,2,1,3,6,0,0,0,Detchd,1951.0,1,2,396,3,3,2,0,0,0,0,0,0,0,0,,0,Apr,2006,COD,Normal,102000
773,SPLIT OR MULTI-LEVEL,RL,94.0,7819,Pave,,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,2,5,422,4,127,480,1029,GasA,3,1,5,1117,0,0,1117,1,0,1,0,3,1,3,6,0,1,3,Detchd,1976.0,1,2,672,3,3,2,144,0,0,0,0,0,0,3,,0,Mar,2010,WD,Abnorml,107000
774,1-STORY 1946+,RL,70.0,10150,Pave,,0,Lvl,3,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,3,3,0,3,456,1,0,456,912,GasA,5,1,4,912,0,0,912,0,0,1,0,2,1,3,5,0,0,0,Attchd,1958.0,2,1,275,3,3,2,0,0,0,0,0,0,0,0,,0,July,2007,COD,Normal,114500
775,1-STORY 1946+,RL,110.0,14226,Pave,,0,Lvl,3,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,2,1,0,1,0,1935,1935,GasA,4,1,5,1973,0,0,1973,0,0,2,0,3,1,4,9,0,1,4,Attchd,2006.0,3,3,895,3,3,2,315,45,0,0,0,0,0,0,,0,July,2007,New,Partial,395000
776,1-STORY PUD 1946+,RM,32.0,4500,Pave,,0,Lvl,3,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,3,3,PConc,5,3,0,6,866,1,0,338,1204,GasA,5,1,5,1204,0,0,1204,1,0,2,0,2,1,3,5,0,0,0,Attchd,1998.0,3,2,412,3,3,2,0,247,0,0,0,0,0,0,,0,June,2009,WD,Normal,162000
777,1-STORY 1946+,RL,86.0,11210,Pave,,1,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,4,3,2,6,20,1,0,1594,1614,GasA,5,1,5,1614,0,0,1614,0,0,2,0,3,1,4,7,0,0,0,Attchd,2005.0,2,3,865,3,3,2,144,59,0,0,0,0,0,0,,0,July,2006,New,Partial,221500
778,1-STORY 1946+,RL,100.0,13350,Pave,,1,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,0,5,762,1,0,102,864,GasA,3,1,5,894,0,0,894,1,0,1,0,3,1,3,5,0,1,2,Attchd,1974.0,1,2,440,3,3,2,241,0,0,0,0,0,0,3,,0,June,2006,WD,Normal,142500
779,DUPLEX,RH,60.0,8400,Pave,,0,Lvl,3,Inside,0,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,5,2020,0,0,2020,0,0,2,0,4,2,3,10,0,2,3,Detchd,1977.0,1,2,630,3,3,2,0,0,0,0,0,0,0,0,,0,Oct,2007,WD,Normal,144000
780,DUPLEX,RL,78.0,10530,Pave,,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,3,3,CBlock,4,3,3,6,975,1,0,0,975,GasA,3,1,5,1004,0,0,1004,1,0,1,0,2,1,3,4,0,0,0,Attchd,1977.0,1,2,504,3,3,2,0,0,0,0,0,0,0,0,,0,May,2006,WD,Normal,135000
781,1-STORY 1946+,RL,63.0,7875,Pave,,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,0,1,0,1,0,1237,1237,GasA,4,1,5,1253,0,0,1253,0,0,2,0,3,1,3,6,0,1,3,Attchd,1995.0,3,2,402,3,3,2,220,21,0,0,0,0,0,0,,0,June,2007,WD,Normal,176000
782,2-STORY 1946+,RL,65.0,7153,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,0,5,387,1,0,374,761,GasA,5,1,5,810,793,0,1603,0,0,2,1,3,1,4,7,0,0,0,Attchd,1992.0,2,2,484,3,3,2,0,124,0,0,0,0,0,0,,0,July,2006,WD,Normal,175900
783,1-STORY 1946+,RL,67.0,16285,Pave,,2,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,1413,1413,GasA,5,1,5,1430,0,0,1430,0,0,2,0,3,1,4,6,0,0,0,Attchd,2001.0,2,2,605,3,3,2,0,33,0,0,0,0,0,0,,0,June,2009,WD,Normal,187100
784,SPLIT FOYER,RL,,9101,Pave,,1,Lvl,3,Corner,0,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,2,6,1097,1,0,0,1097,GasA,5,1,5,1110,0,0,1110,1,0,1,0,1,1,4,4,0,1,3,Attchd,1978.0,3,2,602,3,3,2,303,30,0,0,0,0,0,0,,0,July,2009,WD,Normal,165500
785,2-1/2 STORY,RM,35.0,6300,Pave,Grvl,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,WdShing,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,742,742,GasA,5,1,5,742,742,0,1484,0,0,2,0,3,1,3,9,0,1,4,,1914.0,0,0,0,0,0,2,0,291,134,0,0,0,0,0,,0,June,2008,WD,Normal,128000
786,1-STORY 1946+,RL,,9790,Pave,,0,Lvl,3,Inside,0,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,251,3,630,491,1372,GasA,3,1,5,1342,0,0,1342,0,0,2,0,3,1,3,7,0,1,4,Attchd,1967.0,1,2,457,3,3,2,0,0,0,0,197,0,0,0,,0,Sept,2009,WD,Normal,161500
787,1-1/2 STORY FIN,RM,60.0,10800,Pave,,0,Lvl,3,Inside,0,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,0,2,686,1,0,0,686,GasA,3,1,5,966,686,0,1652,1,0,2,0,4,1,3,7,0,0,0,Detchd,1961.0,1,1,416,3,3,2,0,0,196,0,0,0,0,0,Shed,1200,June,2010,WD,Normal,139000
788,2-STORY 1946+,RL,76.0,10142,Pave,,1,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,656,1,0,300,956,GasA,5,1,5,956,1128,0,2084,1,0,2,1,4,1,4,8,0,0,0,BuiltIn,2004.0,2,2,618,3,3,2,0,45,0,0,0,0,0,0,,0,Jan,2010,WD,Normal,233000
789,1-STORY 1946+,RM,50.0,6000,Pave,,0,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,901,901,GasA,5,1,5,901,0,0,901,0,0,1,0,2,1,3,4,0,0,0,Detchd,1954.0,1,1,281,2,3,2,0,0,0,0,0,0,0,0,,0,Aug,2008,WD,Normal,107900
790,2-STORY 1946+,RL,,12205,Pave,,1,Low,3,Inside,0,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,3,2,568,1,0,264,832,GasA,4,1,5,976,1111,0,2087,0,0,2,1,5,1,4,9,0,0,0,Attchd,1966.0,3,2,444,3,3,2,133,168,0,0,0,0,0,0,,0,July,2007,WD,Normal,187500
791,1-STORY PUD 1946+,RL,43.0,3182,Pave,,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,4,3,PConc,4,3,0,6,16,1,0,1129,1145,GasA,5,1,5,1145,0,0,1145,0,0,2,0,2,1,4,5,0,1,4,Attchd,2005.0,3,2,397,3,3,2,100,16,0,0,0,0,0,0,,0,Sept,2009,WD,Normal,160200
792,SPLIT OR MULTI-LEVEL,RL,,11333,Pave,,1,Lvl,3,Corner,0,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,2,5,539,1,0,490,1029,GasA,3,1,5,1062,0,0,1062,1,0,1,0,3,1,3,5,0,2,3,Attchd,1976.0,2,2,539,3,3,2,120,0,0,0,0,0,0,0,,0,May,2007,WD,Normal,146800
793,2-STORY 1946+,RL,92.0,9920,Pave,,1,Lvl,3,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2,6,862,1,0,255,1117,GasA,5,1,5,1127,886,0,2013,1,0,2,1,3,1,3,8,0,1,3,Attchd,1997.0,1,2,455,3,3,2,180,130,0,0,0,0,0,0,,0,June,2007,WD,Normal,269790
794,1-STORY 1946+,RL,76.0,9158,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4,3,2,1,0,1,0,1496,1496,GasA,5,1,5,1496,0,0,1496,0,0,2,0,3,1,4,7,0,0,0,Attchd,2007.0,3,2,474,3,3,2,168,130,0,0,0,0,0,0,,0,June,2007,New,Partial,225000
795,2-STORY 1946+,RL,,10832,Pave,,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,712,712,GasA,5,1,5,1086,809,0,1895,0,0,2,1,3,1,4,7,0,1,3,Attchd,1994.0,3,2,409,3,3,2,143,46,0,0,0,0,0,0,Shed,500,Oct,2008,WD,Normal,194500
796,2-STORY 1946+,RL,70.0,8400,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,0,1,0,1,0,650,650,GasA,3,1,5,888,676,0,1564,0,0,2,1,3,1,3,7,0,1,3,Attchd,1980.0,1,2,476,3,3,2,0,50,0,0,204,0,0,3,,0,Apr,2010,WD,Normal,171000
797,1-STORY 1946+,RL,71.0,8197,Pave,,0,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,3,3,0,1,0,1,0,660,660,GasA,5,1,5,1285,0,0,1285,0,0,1,1,3,1,3,7,0,1,3,Attchd,1977.0,2,2,528,3,3,2,138,0,0,0,0,0,0,3,,0,Apr,2007,WD,Normal,143500
798,1-STORY 1946+,RL,57.0,7677,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,4,570,1,0,203,773,GasA,4,1,5,773,0,0,773,0,0,1,0,2,1,3,4,0,0,0,Attchd,1953.0,1,1,240,3,3,2,0,0,0,0,0,0,0,0,,0,Apr,2008,WD,Abnorml,110000
799,2-STORY 1946+,RL,104.0,13518,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,3,PConc,5,3,0,1,0,1,0,1926,1926,GasA,5,1,5,1966,1174,0,3140,0,0,3,1,4,1,5,11,0,2,4,BuiltIn,2009.0,3,3,820,3,3,2,144,78,0,0,0,0,0,0,,0,July,2009,New,Partial,485000
800,1-1/2 STORY FIN,RL,60.0,7200,Pave,,0,Lvl,3,Corner,0,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,0,5,569,1,0,162,731,GasA,5,1,5,981,787,0,1768,1,0,1,1,3,1,4,7,0,2,3,Detchd,1939.0,1,1,240,3,3,2,0,0,264,0,0,0,0,3,,0,June,2007,WD,Normal,175000
801,2-STORY 1946+,RL,79.0,12798,Pave,,1,HLS,3,Inside,1,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,462,1,0,154,616,GasA,4,1,5,616,1072,0,1688,1,0,2,1,4,1,4,8,0,0,0,Attchd,1997.0,2,2,603,3,3,2,403,114,185,0,0,0,0,0,Shed,400,May,2008,WD,Normal,200000
802,1-STORY 1945-,RM,40.0,4800,Pave,,0,Lvl,3,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,2,197,1,0,999,1196,GasA,5,1,4,1196,0,0,1196,1,0,1,0,2,1,3,5,0,0,0,Detchd,1957.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,,0,July,2007,WD,Normal,109900
803,2-STORY 1946+,RL,63.0,8199,Pave,,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,WdShing,None,0.0,4,3,PConc,4,3,2,6,648,1,0,80,728,GasA,5,1,5,728,728,0,1456,1,0,2,1,3,1,4,7,0,1,4,Attchd,2005.0,3,2,410,3,3,2,36,18,0,0,0,0,0,0,,0,Oct,2008,WD,Normal,189000
804,2-STORY 1946+,RL,107.0,13891,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,5,3,PConc,5,3,3,1,0,1,0,1734,1734,GasA,5,1,5,1734,1088,0,2822,0,0,3,1,4,1,5,12,0,1,4,BuiltIn,2009.0,2,3,1020,3,3,2,52,170,0,0,192,0,0,0,,0,Jan,2009,New,Partial,582933
805,1-STORY 1946+,RL,75.0,9000,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,2,812,1,0,124,936,GasA,3,1,5,1128,0,0,1128,0,0,1,0,2,1,3,5,1,0,0,Attchd,1954.0,1,1,286,3,3,2,0,0,0,0,0,0,0,2,,0,June,2006,WD,Family,118000
