Rating,Date,Description,Hotel_name,City,Country
10,07-08-2017,What a wonderful 25th birthday and stay at the Fairmont in Monte Carlo,Fairmont Monte Carlo,Monaco,France
10,06-08-2017,"El hotel divino unas vistas impresionante la habitación muy linda daba interna a un patio todos con plantas grande, espaciosa, la pileta está nikki beach hay un montón de juventud y ambiente animado muy lindo toda la zona divina. El restaurante una vista espectacular y se come divino. Es un hotel 4 estrellas para mí 5 no te lo podes perder muy bueno. Tiene tanta cantidad de habitaciones q cuando te bajas del ascensor tenes q caminar bastante jjjaa pero todos bien. Gimnasio muy bueno y completo enorme.",Fairmont Monte Carlo,Monaco,France
10,04-08-2017,Amazing views with great service! This is probably one of the best hotels we have stayed in. Rooms are big and very clean.,Fairmont Monte Carlo,Monaco,France
8,02-08-2017,Muito bem localizado e confortável. Equipe muito atenciosa.,Fairmont Monte Carlo,Monaco,France
10,30-07-2017,From valet parking to wonderful reception a beautiful room with two king size beds superb breakfast overlooking the bay nothing is too much trouble everyone should try at least once.The only negative is that we found since small damage to our car red paint on the bumper they should have owned up and pointed it out we think it will polish out fortunately,Fairmont Monte Carlo,Monaco,France
8,29-07-2017,6th floor getan a lot of noiar from above pool side parties.,Fairmont Monte Carlo,Monaco,France
6,24-07-2017,"The room seemed old and outdated and did not reflect the prize level. The pool area are not suited for children. However, the hotel has a stunning view and is close to everything.",Fairmont Monte Carlo,Monaco,France
8,21-07-2017,"Pool area nikki beach so cramped really no room 
Breakfast serving utensils really unpleasant needs changing regularly.",Fairmont Monte Carlo,Monaco,France
6,16-07-2017,"This hotel is in need of a major renovation. The rooms were very old, most likely from the 1990s and never renovated. The only good thing going for this hotel is the fantastic location. We had booked a king bed with non smoking (because we had our baby with us), but instead we received a smoking room with a king bed. They would not give us the King bed non smoking room, and moved us to a two beds, non smoking room. Claimed that there were no more rooms left in the ""600 room"" hotel. Meanwhile the entire hotel was empty on that weekend. The hotel manager did not seem to care at all.",Fairmont Monte Carlo,Monaco,France
8,15-07-2017,"We booked the Fairmont for its sea view position, we had been to Monte Carlo before and knew the Hotel.
We think that the decision to have Niki Beach in the roof top pool area is a poor decision and would not encourage us to return to this hotel personally.
However we always review honestly, this hotel has great staff in all areas, the rooms are spacious and clean, with modern bathrooms. Comfy beds.

The location is perfect for visiting Monte Carlo, it's right next door to the Buddha Bar, so I think this area is now being aimed at the younger market.
There seemed to be lots of stag and hen nights around over the weekend we were there.

The reason I marked down for condition and facility is that in certain areas the hotel looks in need of some refurbishment.

We have visited Fairmont across the world and although we would not return to this one, we would not be deterred from using the chain again.",Fairmont Monte Carlo,Monaco,France
10,12-07-2017,The service is fantastic!From Nikki Beach to room service!,Fairmont Monte Carlo,Monaco,France
6,12-07-2017,Tired rooms and very poor paid Internet speed. Pool ruined for the +25 age group by a Nikki Beach franchise. Sure it's $$$ for the hotel but it eliminates what was a nice feature for paying guests.,Fairmont Monte Carlo,Monaco,France
10,14-08-2023,Magnifiques chambres avec terrasse. Service impeccable. Un restaurant au 3ème avec une vue magnifique sur la prom. Nous avons adoré.,Hyatt Regency Palais,Nice,France
8,27-02-2023,"Séjour convenable
Chambre sans possibilité d ouverture pas très agréable et piscine l eau pas du tout tiède",Hyatt Regency Palais,Nice,France
8,14-02-2023,Séjour parfait et service impeccable le personnel super très agréable et très professionnel merci à toutes le personnel,Hyatt Regency Palais,Nice,France
8,09-01-2023,"Hôtel, accueil, service correct en général.
La salle du petit déjeuner est plutôt bruyante, dommage.",Hyatt Regency Palais,Nice,France
10,12-12-2022,Tres bien personnel charmant et à l’ecoute. Un établissement à recommander.,Hyatt Regency Palais,Nice,France
10,21-01-2022,"Super séjour
Personnel auxpetits soins
Petit déjeuner beaucoup de choix excellent
Dîner excellent",Hyatt Regency Palais,Nice,France
10,02-01-2022,"Emplacement idéal, pour profiter de la ville et de la plage à pied. Confort, service parfait.",Hyatt Regency Palais,Nice,France
10,10-10-2021,Situation élégance amabilité équipement d agrément service propreté,Hyatt Regency Palais,Nice,France
10,05-10-2021,Bel hôtel . Belle vue des balcons qui donnent sur la piscine . Très bon petit déjeuner,Hyatt Regency Palais,Nice,France
10,25-08-2021,"L'établissement est top le personnel ras tout le monde est tres prévenant 
Juste une chose certains clients ne respectent pas pas le port du masque dans L'établissement et c'est dommage",Hyatt Regency Palais,Nice,France
8,12-08-2021,La terrasse de la chambre,Hyatt Regency Palais,Nice,France
2,01-08-2021,"En arrivant à l'hôtel, les voituriers sont restés à l'intérieur de l'hôtel en train de discuter, nous avons pris nos bagages nous mêmes, en rentrant à l'hôtel ils nous ont demandés si nous avions besoins d'aides! A la réception, on a informé que notre chambre n'était pas prête (16:00), supplément pour notre chien (boston terrier) 50€/nuit pour le pack chien. En arrivant à la chambre nous avons compris pour quoi elle n'était pas prête, on nous a donné une vieille chambre dans laquelle il y avait une odeur insupportable, j'imagine à cause de notre chien, ce n'tait pas à cause du remplissage de l'hôtel ''complet'' car une grande partie des chambres étaient vides. Une vieille lentille de contact sur la table de nuit, un permis de conduire dans le coffre d'un précédent client et le clou, le réveille qui sonne à 6h du matin, programmé par un ancien occupant. Nous avons été dans beaucoup de 5* dans notre vie, mais celui-ci était le summum des choses ratés. Nous n'irons plus jamais dans cet hôtel.",Hyatt Regency Palais,Nice,France
10,06-07-2021,"Chambre avec terrasse au calme, lit confortable, belle terrasse pour le petit déjeuner
L’hôtel est très bien placé",Hyatt Regency Palais,Nice,France
10,23-06-2021,"accueil, emplacement, confort, empressement , tout ceci de grande qualité. la qualité de la restauration ,un ton en dessous ,peut-être liée au redémarrage après la covid. in fine, de l'agrément.",Hyatt Regency Palais,Nice,France
10,25-10-2020,service parfait et hotel central avec belle piscine,Hyatt Regency Palais,Nice,France
4,10-09-2020,"Ttes déçue le niveau a beaucoup baissé 
Sous prétexte de covid nous avons eu un petit dejeuner à table même pas digne d'un  2 étoiles pas le droit au saumon fumé 
La chambre n'était pas aussi grande que la chambre commandée elle était abîmée moquette sale et tachee
objets et produits de courtoisie ridicules il n'y a plus de cafetière expresso pas de cuillères salle de bain et douche trop petite douche ancienne pas de pression ( 9eme etage ? )
Balcon noirci par l'humidité 
Facturation à 7 € les 6 frites
Linge de toilette defraichi taché peignoir hors d'age taille unique xl
Facturation excessive poir une chambre ordinaire
A déconseiller",Hyatt Regency Palais,Nice,France
10,20-08-2020,"Excellent hotel à la hauteur de sa réputation et du prix: à l’arrivée, nous avons été upgradés dans une chambre vue mer et piscine. Personnel très sympathique. Très belle piscine.",Hyatt Regency Palais,Nice,France
8,16-08-2020,Très propre et personnel est sympathique,Hyatt Regency Palais,Nice,France
10,13-08-2020,Excellent hôtel !,Hyatt Regency Palais,Nice,France
8,10-08-2020,"Agréable séjour. Belle piscine avec transats, mais pas toujours facile d'avoir une place. Très bon petit déjeuner ; très bon restaurant ""le 3ème"". Le personnel de la restauration est très sympathique.
En revanche, le hall est très froid, surtout depuis la COVID où le personnel est masqué et derrière les vitres.
Enfin, nous étions au 4ème et la moquette de notre chambre était tachée ainsi que celle du palier et mériterait d'être changée.",Hyatt Regency Palais,Nice,France
8,25-07-2020,Le hall d’entrée propre et toujours parfumé. Le négatif c’est le parking payant et les transats payants pour un cinq étoiles ?,Hyatt Regency Palais,Nice,France
10,27-02-2020,"Toujours à la hauteur, la même envie d’y retourner à chaque séjour sur Nice.",Hyatt Regency Palais,Nice,France
10,12-02-2020,"Vue mer exceptionnelle , personnel très sympathique",Hyatt Regency Palais,Nice,France
10,19-12-2019,"L'accueil est tres personnalise. Le personnel au top. La chambre propre, spacieuse, avuc balcon ce qui est encore un plus. Par contre le petit-dejeuner n'est pas a la hauteur du 5 etoiles. Et surtout la salle des petit-dejs est assez mediocre - petite et peu comfortable. Mais a part cela l'hotel est tres bien.",Hyatt Regency Palais,Nice,France
