Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2345,2-STORY 1946+,RL,75.0,8778,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1302.0,1302.0,GasA,5,1,5,1302,528,0,1830,0.0,0.0,2,1,3,1,4,7,0,0,0,BuiltIn,2006.0,2,3.0,859.0,3,3,2,0,40,0,0,0,0,0,0,,0,Mar,2007,WD,Normal
2346,1-STORY 1946+,FV,72.0,8640,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,24.0,1,0.0,1314.0,1338.0,GasA,5,1,5,1338,0,0,1338,0.0,0.0,2,0,3,1,4,6,0,0,0,Attchd,2007.0,2,2.0,598.0,3,3,2,0,141,0,0,0,0,0,0,,0,Nov,2007,New,Partial
2347,1-STORY 1946+,FV,75.0,9000,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1335.0,1335.0,GasA,5,1,5,1335,0,0,1335,0.0,0.0,2,0,3,1,4,6,0,0,0,Attchd,2007.0,2,2.0,575.0,3,3,2,0,210,0,0,0,0,0,0,,0,June,2007,New,Partial
2348,2-STORY 1946+,FV,72.0,8640,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,350.0,1,0.0,546.0,896.0,GasA,5,1,5,896,896,0,1792,0.0,0.0,2,1,3,1,4,8,0,0,0,Attchd,2007.0,3,2.0,590.0,3,3,2,184,96,0,0,0,0,0,0,,0,Nov,2007,New,Partial
2349,2-STORY 1946+,FV,81.0,10411,Pave,,0,Lvl,3,Corner,0,Somerst,Norm,Norm,1Fam,2Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,4,3,0,1,0.0,1,0.0,725.0,725.0,GasA,5,1,5,725,863,0,1588,0.0,0.0,3,0,3,1,4,8,0,0,0,Attchd,2007.0,1,2.0,561.0,3,3,2,0,0,0,0,0,0,0,0,,0,July,2007,New,Partial
2350,2-STORY 1946+,FV,112.0,12217,Pave,,1,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,WdShing,None,0.0,4,3,PConc,5,3,2,6,745.0,1,0.0,210.0,955.0,GasA,5,1,5,955,925,0,1880,1.0,0.0,2,1,3,1,5,8,0,1,4,Attchd,2007.0,3,3.0,880.0,3,3,2,168,127,0,0,0,0,0,0,,0,Dec,2007,New,Partial
2351,1-STORY 1946+,FV,84.0,10440,Pave,,0,Lvl,3,Corner,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4,3,1,1,0.0,1,0.0,1574.0,1574.0,GasA,5,1,5,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,0,1,4,Attchd,2007.0,3,2.0,594.0,3,3,2,0,256,0,0,0,0,0,0,,0,May,2007,New,Partial
2352,1-STORY 1946+,FV,100.0,11824,Pave,,1,Lvl,3,Corner,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1685.0,1685.0,GasA,5,1,5,1685,0,0,1685,0.0,0.0,2,0,2,1,4,5,0,1,4,Attchd,2006.0,3,3.0,658.0,3,3,2,112,63,0,0,0,0,0,0,,0,Apr,2007,WD,Normal
2353,2-STORY 1946+,FV,85.0,10625,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1158.0,1158.0,GasA,5,1,5,1158,1285,0,2443,0.0,0.0,2,1,4,1,4,9,2,1,4,BuiltIn,2004.0,2,3.0,744.0,3,3,2,193,127,0,0,0,0,0,0,,0,June,2007,WD,Normal
2354,1-STORY 1946+,RL,63.0,7500,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1100.0,1100.0,GasA,5,1,5,1100,0,0,1100,0.0,0.0,1,1,3,1,3,6,0,0,0,,2006.0,0,0.0,0.0,0,0,2,0,136,0,0,0,0,0,0,,0,June,2007,New,Partial
2355,1-STORY 1946+,RL,63.0,7500,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,0,1,0.0,1,0.0,1143.0,1143.0,GasA,5,1,5,1143,0,0,1143,0.0,0.0,1,1,3,1,4,5,0,0,0,,2006.0,0,0.0,0.0,0,0,2,0,55,0,0,0,0,0,0,,0,Oct,2007,WD,Normal
2356,1-STORY 1946+,RL,60.0,12450,Pave,,0,Lvl,3,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,4,3,PConc,4,3,0,6,729.0,1,0.0,365.0,1094.0,GasA,5,1,5,1094,0,0,1094,1.0,0.0,1,0,3,1,4,6,0,0,0,Detchd,2004.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,,0,May,2007,WD,Normal
2357,1-STORY 1946+,RL,65.0,7441,Pave,,1,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1461.0,1461.0,GasA,5,1,5,1486,0,0,1486,0.0,0.0,2,0,3,1,4,7,0,0,0,Attchd,2006.0,2,2.0,566.0,3,3,2,0,32,0,0,0,0,0,0,,0,June,2007,WD,Normal
2358,2-STORY 1946+,RL,,11613,Pave,,2,Lvl,3,Corner,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,5,480.0,1,0.0,384.0,864.0,GasA,5,1,5,920,900,0,1820,0.0,0.0,2,1,3,1,4,7,0,0,0,Attchd,1993.0,2,2.0,492.0,3,3,2,144,85,0,0,0,0,0,4,,0,May,2007,WD,Normal
2359,2-STORY PUD 1946+,RL,50.0,8012,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,630.0,630.0,GasA,5,1,5,630,636,0,1266,0.0,0.0,1,1,2,1,3,5,0,2,3,Attchd,1980.0,2,1.0,283.0,3,3,2,340,0,0,0,0,0,0,3,,0,July,2007,WD,Normal
2360,1-STORY 1946+,RL,64.0,6285,Pave,,0,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,2,138.0,3,351.0,405.0,894.0,GasA,3,1,5,894,0,0,894,1.0,0.0,1,0,2,1,3,5,0,0,0,Detchd,1979.0,1,1.0,308.0,3,3,2,192,0,0,0,0,0,0,0,,0,Mar,2007,WD,Normal
2361,1-STORY 1946+,RL,84.0,7476,Pave,,0,Lvl,3,Corner,0,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,3,812.0,1,0.0,228.0,1040.0,GasA,3,1,5,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,0,0,0,Detchd,1991.0,3,2.0,686.0,3,3,2,188,0,0,0,0,0,0,0,,0,June,2007,WD,Normal
2362,2-STORY 1946+,RL,,19522,Pave,,1,Bnk,3,Inside,0,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4,3,0,6,727.0,1,0.0,496.0,1223.0,GasA,4,1,5,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,0,1,3,Attchd,1990.0,2,2.0,564.0,3,3,2,0,99,0,0,182,0,0,0,,0,Feb,2007,WD,Normal
2363,1-STORY 1946+,RL,44.0,10751,Pave,,1,Lvl,3,CulDSac,0,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2,3,3,5,787.0,1,0.0,250.0,1037.0,GasA,3,1,5,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,0,0,0,Attchd,1974.0,2,2.0,431.0,3,3,2,136,47,0,0,0,0,0,0,,0,Aug,2007,WD,Normal
2364,1-STORY 1946+,RL,43.0,12712,Pave,,1,Lvl,3,CulDSac,0,Sawyer,RRAe,Norm,1Fam,1Story,6,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,1,5,968.0,1,0.0,76.0,1044.0,GasA,3,1,5,1055,0,0,1055,1.0,0.0,1,0,2,1,4,5,0,1,3,Attchd,1973.0,2,2.0,542.0,3,3,2,455,0,0,0,0,0,0,0,,0,Jan,2007,WD,Abnorml
2365,1-STORY PUD 1946+,FV,45.0,4379,Pave,,1,Lvl,3,FR2,0,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2,6,851.0,1,0.0,527.0,1378.0,GasA,5,1,5,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,0,1,4,Attchd,2004.0,3,2.0,540.0,3,3,2,160,56,0,0,0,0,0,0,,0,July,2007,WD,Normal
2366,1-STORY PUD 1946+,FV,80.0,3523,Pave,Pave,1,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,0,6,60.0,1,0.0,1081.0,1141.0,GasA,5,1,5,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,0,0,0,Attchd,2006.0,3,2.0,484.0,3,3,2,0,60,0,0,0,0,0,0,,0,Feb,2007,New,Partial
2367,1-STORY PUD 1946+,FV,32.0,3784,Pave,Pave,1,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,0,6,60.0,1,0.0,1451.0,1511.0,GasA,5,1,5,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,0,0,0,Attchd,2006.0,3,2.0,476.0,3,3,2,0,120,0,0,0,0,0,0,,0,Feb,2007,New,Partial
2368,1-STORY PUD 1946+,FV,40.0,3606,Pave,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,0,6,937.0,1,0.0,415.0,1352.0,GasA,5,1,5,1352,0,0,1352,1.0,0.0,2,0,2,1,4,5,0,1,4,Attchd,2006.0,2,2.0,466.0,3,3,2,0,241,0,0,0,0,0,0,,0,Aug,2007,New,Partial
2369,1-STORY PUD 1946+,FV,30.0,5330,Pave,Pave,2,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1550.0,1550.0,GasA,5,1,5,1550,0,0,1550,0.0,0.0,2,1,2,1,4,5,0,0,0,Attchd,2007.0,3,2.0,528.0,3,3,2,0,102,0,0,0,0,0,0,,0,July,2007,New,Partial
2370,2-STORY PUD 1946+,FV,24.0,2280,Pave,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,PConc,4,3,0,6,565.0,1,0.0,179.0,744.0,GasA,4,1,5,757,744,0,1501,1.0,0.0,2,1,3,1,3,6,0,1,3,Detchd,1999.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,,0,Sept,2007,WD,Normal
2371,2-STORY PUD 1946+,FV,24.0,2117,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,0,6,417.0,1,0.0,339.0,756.0,GasA,5,1,5,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,0,0,0,Detchd,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,,0,Sept,2007,WD,Normal
2372,1-STORY 1946+,FV,73.0,7321,Pave,Pave,1,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1339.0,1339.0,GasA,5,1,5,1358,0,0,1358,0.0,0.0,2,0,3,1,4,5,0,0,0,Detchd,1999.0,1,2.0,625.0,3,3,2,176,174,0,0,0,0,0,0,,0,Dec,2007,COD,Normal
2373,2-STORY 1946+,FV,,8010,Pave,Pave,1,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,5,3,0,6,964.0,1,0.0,90.0,1054.0,GasA,5,1,5,1072,976,0,2048,1.0,0.0,2,1,3,1,4,8,0,2,4,Detchd,2003.0,1,2.0,552.0,3,3,2,0,48,0,0,180,0,0,0,,0,Aug,2007,WD,Normal
2374,2-STORY 1946+,FV,106.0,8413,Pave,,1,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,5,3,1,6,901.0,1,0.0,319.0,1220.0,GasA,5,1,5,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,0,2,3,Attchd,1998.0,2,2.0,1105.0,4,3,2,147,0,36,0,144,0,0,0,,0,June,2007,WD,Normal
2375,1-STORY PUD 1946+,RL,50.0,9466,Pave,,2,Lvl,3,FR2,0,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,3,2,457.0,5,1037.0,0.0,1494.0,GasA,5,1,5,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,0,1,4,Attchd,1994.0,3,2.0,478.0,3,3,2,0,30,0,0,217,0,0,0,,0,May,2007,WD,Normal
2376,1-STORY 1946+,RL,80.0,12000,Pave,,0,Lvl,3,Inside,0,Veenker,Norm,Norm,1Fam,1Story,7,6,1980,1980,Hip,CompShg,VinylSd,MetalSd,BrkFace,600.0,4,3,CBlock,4,3,0,6,1732.0,1,0.0,270.0,2002.0,GasA,5,1,5,2362,0,0,2362,1.0,0.0,2,1,3,1,4,8,0,1,3,Attchd,1980.0,2,2.0,546.0,4,3,2,180,16,0,0,0,0,0,0,,0,Mar,2007,WD,Normal
2377,1-STORY 1946+,RL,94.0,17778,Pave,,1,Lvl,3,Inside,0,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,1981,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4,3,3,5,1632.0,3,829.0,0.0,2461.0,GasA,4,1,5,2497,0,0,2497,1.0,0.0,2,0,2,1,4,7,0,2,4,Attchd,1981.0,2,2.0,676.0,3,3,2,266,0,0,0,0,0,0,0,,0,Mar,2007,WD,Normal
2378,1-STORY 1946+,RL,78.0,11700,Pave,,0,Lvl,3,Inside,0,NWAmes,RRAn,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,41.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,912.0,912.0,GasA,5,1,5,1152,0,0,1152,1.0,0.0,1,1,3,1,3,7,0,0,0,Attchd,1968.0,2,2.0,412.0,3,3,2,0,126,0,0,0,0,0,0,,0,Sept,2007,CWD,Normal
2379,2-STORY 1946+,RL,80.0,8000,Pave,,0,Lvl,3,Inside,0,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525.0,3,3,CBlock,3,3,0,3,915.0,1,0.0,93.0,1008.0,GasA,3,1,5,1403,1008,0,2411,1.0,0.0,2,1,4,1,3,8,0,1,1,Attchd,1970.0,2,2.0,570.0,3,3,2,0,192,0,0,0,0,0,0,,0,June,2007,WD,Normal
2380,SPLIT FOYER,RL,,8723,Pave,,1,Lvl,3,Inside,0,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,2,4,973.0,1,0.0,0.0,973.0,GasA,5,1,5,1082,0,0,1082,1.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1969.0,1,2.0,480.0,3,3,2,160,0,0,0,0,0,0,0,,0,Jan,2007,WD,Normal
2381,1-STORY 1946+,RL,130.0,11700,Pave,,0,Lvl,3,Corner,0,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,196.0,3,3,PConc,4,3,0,5,910.0,1,0.0,385.0,1295.0,GasA,2,1,5,1295,0,0,1295,1.0,0.0,1,1,3,1,3,6,0,0,0,Attchd,1968.0,3,2.0,528.0,3,3,2,0,194,0,0,200,0,0,0,,0,Apr,2007,WD,Normal
2382,1-STORY 1946+,RL,108.0,11358,Pave,,1,Lvl,3,Corner,0,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,4,346.0,1,0.0,778.0,1124.0,GasA,3,1,5,1610,0,0,1610,0.0,0.0,2,0,3,1,4,8,0,1,3,Attchd,1972.0,2,2.0,515.0,3,3,2,202,0,0,0,256,0,0,0,,0,May,2007,WD,Normal
2383,1-STORY 1946+,RL,80.0,9547,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1594.0,1594.0,GasA,5,1,5,1594,0,0,1594,0.0,0.0,2,0,2,1,4,6,0,1,3,Attchd,1993.0,2,2.0,472.0,3,3,2,190,80,0,0,0,0,0,0,,0,July,2007,WD,Normal
2384,2-STORY 1946+,RL,78.0,10530,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,4,3,PConc,4,3,0,6,819.0,1,0.0,329.0,1148.0,GasA,5,1,5,1091,984,0,2075,1.0,0.0,2,1,3,1,4,8,0,1,4,Attchd,1993.0,1,2.0,473.0,3,3,2,235,86,0,0,0,0,0,0,,0,Aug,2007,WD,Normal
2385,1-STORY 1946+,RL,88.0,10738,Pave,,1,Lvl,3,Corner,0,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,792.0,1,0.0,301.0,1093.0,GasA,4,1,5,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,0,1,2,Attchd,1966.0,2,2.0,484.0,3,3,2,224,0,0,0,0,0,0,3,Shed,400,Nov,2007,WD,Normal
2386,1-STORY 1946+,RL,80.0,10800,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,0,4,617.0,3,264.0,171.0,1052.0,GasA,3,1,5,1052,0,0,1052,1.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1963.0,3,1.0,311.0,3,3,2,0,133,0,0,0,0,0,0,,0,Feb,2007,COD,Normal
2387,1-STORY 1946+,RL,70.0,8050,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,5,474.0,4,38.0,437.0,949.0,GasA,3,1,5,1107,0,0,1107,1.0,0.0,1,0,3,1,4,5,0,0,0,Attchd,1967.0,2,1.0,308.0,3,3,2,88,64,0,0,0,0,0,0,,0,Mar,2007,WD,Normal
2388,DUPLEX,RL,,10899,Pave,,1,Lvl,3,Inside,0,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,5,1224,0,0,1224,0.0,0.0,2,0,2,2,3,8,0,0,0,CarPort,1964.0,1,3.0,530.0,3,3,2,0,0,0,0,0,0,0,0,,0,Apr,2007,WD,Normal
2389,1-STORY 1946+,RL,74.0,7450,Pave,,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,438.0,3,206.0,250.0,894.0,GasA,4,1,5,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,1,1,4,Detchd,1966.0,1,2.0,396.0,3,3,2,0,72,0,0,0,0,0,2,,0,Jan,2007,WD,Normal
2390,1-STORY 1946+,RL,,14357,Pave,,1,Lvl,3,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,5,311.0,3,167.0,386.0,864.0,GasA,3,1,5,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,0,1,3,Attchd,1961.0,2,2.0,440.0,3,3,2,128,0,0,0,0,0,0,0,,0,Aug,2007,CWD,Normal
2391,1-STORY 1946+,RL,76.0,8243,Pave,,1,Lvl,3,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56.0,3,4,CBlock,3,3,0,5,700.0,1,0.0,264.0,964.0,GasA,5,1,5,964,0,0,964,0.0,0.0,1,0,3,1,3,5,0,1,2,Detchd,1985.0,3,2.0,784.0,3,3,2,170,0,0,0,0,0,0,4,,0,Feb,2007,WD,Normal
2392,1-STORY 1946+,RL,70.0,8680,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,894.0,894.0,GasA,3,1,5,894,0,0,894,0.0,0.0,1,0,3,1,3,5,0,0,0,Detchd,1965.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,0,,0,Jan,2007,WD,Normal
2393,1-STORY 1946+,RL,80.0,8800,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,3,3,CBlock,3,3,0,4,654.0,1,0.0,520.0,1174.0,GasA,5,1,5,1200,0,0,1200,0.0,1.0,2,0,3,1,3,6,0,1,3,Attchd,1966.0,2,2.0,440.0,3,3,2,0,0,0,0,0,0,0,3,,0,Oct,2007,CWD,Normal
2394,SPLIT OR MULTI-LEVEL,RL,80.0,9200,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,3,3,CBlock,3,3,3,6,494.0,1,0.0,548.0,1042.0,GasA,3,1,5,1042,0,0,1042,0.0,0.0,2,0,3,1,3,5,0,0,0,Attchd,1965.0,2,2.0,440.0,3,3,2,192,0,0,0,0,0,0,4,,0,May,2007,WD,Normal
2395,2-STORY 1946+,RL,80.0,8800,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,0,5,414.0,1,0.0,431.0,845.0,GasA,5,1,5,845,1309,0,2154,0.0,0.0,2,1,5,1,3,8,0,1,4,Attchd,1964.0,2,2.0,539.0,3,3,2,0,0,0,0,161,0,0,3,,0,July,2007,WD,Normal
2396,1-STORY 1946+,RL,,11382,Pave,,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,Wd Sdng,Plywood,BrkFace,212.0,3,3,CBlock,3,3,0,5,54.0,3,543.0,533.0,1130.0,GasA,3,1,5,1374,0,0,1374,0.0,1.0,1,0,3,1,3,7,0,1,3,Attchd,1964.0,2,1.0,286.0,3,3,2,0,28,84,0,0,0,0,3,,0,Aug,2007,WD,Normal
2397,1-STORY 1946+,RL,,22002,Pave,,0,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136.0,3,4,CBlock,3,3,1,5,1386.0,1,0.0,206.0,1592.0,GasA,4,1,5,1652,0,0,1652,1.0,0.0,1,1,3,1,4,6,0,1,4,Attchd,1959.0,2,2.0,510.0,3,3,2,0,0,0,0,201,0,0,0,,0,July,2007,WD,Normal
2398,1-1/2 STORY UNF,RL,85.0,12172,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,PConc,3,3,0,2,130.0,3,259.0,433.0,822.0,GasA,3,1,5,908,0,0,908,0.0,0.0,1,0,2,1,3,4,0,0,0,Attchd,1975.0,1,2.0,512.0,3,3,2,284,24,0,0,192,0,0,3,,0,Oct,2007,WD,Normal
2399,1-STORY 1946+,RL,50.0,5000,Pave,,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,WdShing,None,0.0,2,2,CBlock,2,2,0,2,299.0,1,0.0,367.0,666.0,GasA,2,0,5,666,0,0,666,0.0,1.0,1,0,2,1,4,4,0,0,0,,1946.0,0,0.0,0.0,0,0,0,0,52,0,0,0,0,0,3,,0,Apr,2007,WD,Normal
